plant_id,accession,accession_slug,treatment,replicate,dag_drought_onset,drought_category,fw_g,dw_g,image_side_dir,image_top_dir,available_timepoints,num_images_side,num_images_top,is_dead
24_FabaDr_197,AP8308100101,AP8308100101,WHC-30,2,38.0,Late,89.69,9.22,data/img/side_view/Acc-33 - AP8308100101/WHC-30%/Rep-2 - 24_FabaDr_197,data/img/top_view/Acc-33 - AP8308100101/WHC-30%/Rep-2 - 24_FabaDr_197,"[2, 4, 6, 8, 10, 12, 14, 15, 18, 20, 22]",33,11,False
24_FabaDr_198,AP8308100101,AP8308100101,WHC-30,3,38.0,Late,74.25,6.73,data/img/side_view/Acc-33 - AP8308100101/WHC-30%/Rep-3 - 24_FabaDr_198,data/img/top_view/Acc-33 - AP8308100101/WHC-30%/Rep-3 - 24_FabaDr_198,"[2, 5, 6, 9, 10, 13, 14, 16, 18, 21, 23]",33,11,False
24_FabaDr_199,Seikanlampi,Seikanlampi,WHC-80,1,,,194.26000000000002,19.93,data/img/side_view/Acc-34 - Seikanlampi/WHC-80%/Rep-1 - 24_FabaDr_199,data/img/top_view/Acc-34 - Seikanlampi/WHC-80%/Rep-1 - 24_FabaDr_199,"[2, 3, 6, 7, 10, 11, 14, 17, 18, 19, 23]",33,11,False
24_FabaDr_200,Seikanlampi,Seikanlampi,WHC-80,2,,,69.96000000000001,6.710000000000001,data/img/side_view/Acc-34 - Seikanlampi/WHC-80%/Rep-2 - 24_FabaDr_200,data/img/top_view/Acc-34 - Seikanlampi/WHC-80%/Rep-2 - 24_FabaDr_200,"[2, 4, 6, 8, 10, 12, 14, 15, 18, 20, 23]",33,11,False
24_FabaDr_201,Seikanlampi,Seikanlampi,WHC-80,3,,,206.98,21.75,data/img/side_view/Acc-34 - Seikanlampi/WHC-80%/Rep-3 - 24_FabaDr_201,data/img/top_view/Acc-34 - Seikanlampi/WHC-80%/Rep-3 - 24_FabaDr_201,"[2, 5, 6, 9, 10, 13, 14, 16, 18, 21, 23]",33,11,False
24_FabaDr_202,Seikanlampi,Seikanlampi,WHC-30,1,28.0,Mid,77.53,8.120000000000001,data/img/side_view/Acc-34 - Seikanlampi/WHC-30%/Rep-1 - 24_FabaDr_202,data/img/top_view/Acc-34 - Seikanlampi/WHC-30%/Rep-1 - 24_FabaDr_202,"[2, 3, 6, 7, 10, 11, 14, 17, 18, 19, 23]",33,11,False
24_FabaDr_203,Seikanlampi,Seikanlampi,WHC-30,2,28.0,Mid,76.27,7.48,data/img/side_view/Acc-34 - Seikanlampi/WHC-30%/Rep-2 - 24_FabaDr_203,data/img/top_view/Acc-34 - Seikanlampi/WHC-30%/Rep-2 - 24_FabaDr_203,"[2, 4, 6, 8, 12, 14, 15, 18, 20, 23]",30,11,False
24_FabaDr_204,Seikanlampi,Seikanlampi,WHC-30,3,28.0,Mid,57.79,5.770000000000001,data/img/side_view/Acc-34 - Seikanlampi/WHC-30%/Rep-3 - 24_FabaDr_204,data/img/top_view/Acc-34 - Seikanlampi/WHC-30%/Rep-3 - 24_FabaDr_204,"[2, 5, 6, 9, 10, 13, 14, 16, 18, 21, 23]",33,11,False
24_FabaDr_205,Sairalame0401sepb,Sairalame0401sepb,WHC-80,1,,,,,data/img/side_view/Acc-35 - Sairalame0401sepb/WHC-80%/Rep-1 - 24_FabaDr_205,data/img/top_view/Acc-35 - Sairalame0401sepb/WHC-80%/Rep-1 - 24_FabaDr_205,"[2, 3, 6, 7, 10, 11, 14, 17, 18, 19, 23]",33,11,True
24_FabaDr_206,Sairalame0401sepb,Sairalame0401sepb,WHC-80,2,,,176.87,18.33,data/img/side_view/Acc-35 - Sairalame0401sepb/WHC-80%/Rep-2 - 24_FabaDr_206,data/img/top_view/Acc-35 - Sairalame0401sepb/WHC-80%/Rep-2 - 24_FabaDr_206,"[2, 4, 6, 8, 10, 12, 14, 15, 18, 20, 23]",33,11,False
24_FabaDr_207,Sairalame0401sepb,Sairalame0401sepb,WHC-80,3,,,208.67,21.82,data/img/side_view/Acc-35 - Sairalame0401sepb/WHC-80%/Rep-3 - 24_FabaDr_207,data/img/top_view/Acc-35 - Sairalame0401sepb/WHC-80%/Rep-3 - 24_FabaDr_207,"[2, 5, 6, 9, 10, 13, 14, 16, 18, 21, 23]",33,11,False
24_FabaDr_208,Sairalame0401sepb,Sairalame0401sepb,WHC-30,1,28.0,Mid,96.42999999999999,10.590000000000002,data/img/side_view/Acc-35 - Sairalame0401sepb/WHC-30%/Rep-1 - 24_FabaDr_208,data/img/top_view/Acc-35 - Sairalame0401sepb/WHC-30%/Rep-1 - 24_FabaDr_208,"[2, 3, 6, 7, 10, 11, 14, 17, 18, 19, 23]",33,11,False
24_FabaDr_209,Sairalame0401sepb,Sairalame0401sepb,WHC-30,2,28.0,Mid,89.0,8.520000000000001,data/img/side_view/Acc-35 - Sairalame0401sepb/WHC-30%/Rep-2 - 24_FabaDr_209,data/img/top_view/Acc-35 - Sairalame0401sepb/WHC-30%/Rep-2 - 24_FabaDr_209,"[2, 4, 6, 8, 10, 12, 14, 15, 18, 20, 22]",33,11,False
24_FabaDr_210,Sairalame0401sepb,Sairalame0401sepb,WHC-30,3,28.0,Mid,68.50999999999999,7.670000000000002,data/img/side_view/Acc-35 - Sairalame0401sepb/WHC-30%/Rep-3 - 24_FabaDr_210,data/img/top_view/Acc-35 - Sairalame0401sepb/WHC-30%/Rep-3 - 24_FabaDr_210,"[2, 5, 6, 9, 10, 13, 14, 16, 18, 21, 23]",33,11,False
24_FabaDr_211,Aunuksen kanta,Aunuksen kanta,WHC-80,1,,,208.81,18.65,data/img/side_view/Acc-36 - Aunuksen kanta/WHC-80%/Rep-1 - 24_FabaDr_211,data/img/top_view/Acc-36 - Aunuksen kanta/WHC-80%/Rep-1 - 24_FabaDr_211,"[2, 3, 6, 7, 10, 11, 14, 17, 18, 19, 23]",33,11,False
24_FabaDr_212,Aunuksen kanta,Aunuksen kanta,WHC-80,2,,,195.95000000000002,17.43,data/img/side_view/Acc-36 - Aunuksen kanta/WHC-80%/Rep-2 - 24_FabaDr_212,data/img/top_view/Acc-36 - Aunuksen kanta/WHC-80%/Rep-2 - 24_FabaDr_212,"[2, 4, 6, 8, 10, 12, 14, 15, 18, 20, 23]",31,11,False
24_FabaDr_213,Aunuksen kanta,Aunuksen kanta,WHC-80,3,,,242.80999999999997,21.91,data/img/side_view/Acc-36 - Aunuksen kanta/WHC-80%/Rep-3 - 24_FabaDr_213,data/img/top_view/Acc-36 - Aunuksen kanta/WHC-80%/Rep-3 - 24_FabaDr_213,"[2, 5, 6, 9, 10, 13, 14, 16, 18, 21, 23]",33,11,False
24_FabaDr_214,Aunuksen kanta,Aunuksen kanta,WHC-30,1,28.0,Mid,100.45,9.84,data/img/side_view/Acc-36 - Aunuksen kanta/WHC-30%/Rep-1 - 24_FabaDr_214,data/img/top_view/Acc-36 - Aunuksen kanta/WHC-30%/Rep-1 - 24_FabaDr_214,"[2, 3, 6, 7, 10, 11, 14, 17, 18, 19, 23]",33,11,False
24_FabaDr_215,Aunuksen kanta,Aunuksen kanta,WHC-30,2,28.0,Mid,123.67000000000002,11.89,data/img/side_view/Acc-36 - Aunuksen kanta/WHC-30%/Rep-2 - 24_FabaDr_215,data/img/top_view/Acc-36 - Aunuksen kanta/WHC-30%/Rep-2 - 24_FabaDr_215,"[2, 4, 6, 8, 10, 12, 14, 15, 18, 20, 22]",33,11,False
24_FabaDr_216,Aunuksen kanta,Aunuksen kanta,WHC-30,3,28.0,Mid,97.78,9.939999999999998,data/img/side_view/Acc-36 - Aunuksen kanta/WHC-30%/Rep-3 - 24_FabaDr_216,data/img/top_view/Acc-36 - Aunuksen kanta/WHC-30%/Rep-3 - 24_FabaDr_216,"[2, 5, 6, 9, 10, 13, 14, 16, 18, 21, 23]",33,11,False
24_FabaDr_217,Bondbona fran Kurt Jonsson,Bondbona fran Kurt Jonsson,WHC-80,1,,,209.62,19.69,data/img/side_view/Acc-37 - Bondbona fran Kurt Jonsson/WHC-80%/Rep-1 - 24_FabaDr_217,data/img/top_view/Acc-37 - Bondbona fran Kurt Jonsson/WHC-80%/Rep-1 - 24_FabaDr_217,"[2, 3, 6, 7, 10, 11, 14, 17, 18, 19, 23]",33,11,False
24_FabaDr_218,Bondbona fran Kurt Jonsson,Bondbona fran Kurt Jonsson,WHC-80,2,,,185.72,19.209999999999997,data/img/side_view/Acc-37 - Bondbona fran Kurt Jonsson/WHC-80%/Rep-2 - 24_FabaDr_218,data/img/top_view/Acc-37 - Bondbona fran Kurt Jonsson/WHC-80%/Rep-2 - 24_FabaDr_218,"[2, 4, 6, 8, 10, 12, 14, 15, 18, 20, 23]",33,11,False
24_FabaDr_219,Bondbona fran Kurt Jonsson,Bondbona fran Kurt Jonsson,WHC-80,3,,,219.57999999999998,21.489999999999995,data/img/side_view/Acc-37 - Bondbona fran Kurt Jonsson/WHC-80%/Rep-3 - 24_FabaDr_219,data/img/top_view/Acc-37 - Bondbona fran Kurt Jonsson/WHC-80%/Rep-3 - 24_FabaDr_219,"[2, 5, 6, 9, 10, 13, 14, 16, 18, 21, 23]",33,11,False
24_FabaDr_220,Bondbona fran Kurt Jonsson,Bondbona fran Kurt Jonsson,WHC-30,1,20.0,Early,100.03,9.469999999999999,data/img/side_view/Acc-37 - Bondbona fran Kurt Jonsson/WHC-30%/Rep-1 - 24_FabaDr_220,data/img/top_view/Acc-37 - Bondbona fran Kurt Jonsson/WHC-30%/Rep-1 - 24_FabaDr_220,"[2, 3, 6, 7, 10, 11, 14, 17, 18, 19, 23]",33,11,False
24_FabaDr_221,Bondbona fran Kurt Jonsson,Bondbona fran Kurt Jonsson,WHC-30,2,20.0,Early,90.39,9.049999999999999,data/img/side_view/Acc-37 - Bondbona fran Kurt Jonsson/WHC-30%/Rep-2 - 24_FabaDr_221,data/img/top_view/Acc-37 - Bondbona fran Kurt Jonsson/WHC-30%/Rep-2 - 24_FabaDr_221,"[2, 4, 6, 8, 10, 12, 14, 15, 18, 20, 22]",33,11,False
24_FabaDr_222,Bondbona fran Kurt Jonsson,Bondbona fran Kurt Jonsson,WHC-30,3,20.0,Early,71.72,7.1,data/img/side_view/Acc-37 - Bondbona fran Kurt Jonsson/WHC-30%/Rep-3 - 24_FabaDr_222,data/img/top_view/Acc-37 - Bondbona fran Kurt Jonsson/WHC-30%/Rep-3 - 24_FabaDr_222,"[2, 5, 6, 9, 10, 13, 14, 16, 18, 21, 23]",33,11,False
24_FabaDr_223,LAITIALA AP0101,LAITIALA AP0101,WHC-80,1,,,196.23000000000002,17.340000000000003,data/img/side_view/Acc-38 - LAITIALA AP0101/WHC-80%/Rep-1 - 24_FabaDr_223,data/img/top_view/Acc-38 - LAITIALA AP0101/WHC-80%/Rep-1 - 24_FabaDr_223,"[2, 3, 6, 7, 10, 11, 14, 17, 18, 19, 23]",33,11,False
24_FabaDr_224,LAITIALA AP0101,LAITIALA AP0101,WHC-80,2,,,178.8,21.1,data/img/side_view/Acc-38 - LAITIALA AP0101/WHC-80%/Rep-2 - 24_FabaDr_224,data/img/top_view/Acc-38 - LAITIALA AP0101/WHC-80%/Rep-2 - 24_FabaDr_224,"[2, 4, 6, 8, 10, 12, 14, 15, 18, 20, 22]",33,11,False
24_FabaDr_225,LAITIALA AP0101,LAITIALA AP0101,WHC-80,3,,,190.53,18.96,data/img/side_view/Acc-38 - LAITIALA AP0101/WHC-80%/Rep-3 - 24_FabaDr_225,data/img/top_view/Acc-38 - LAITIALA AP0101/WHC-80%/Rep-3 - 24_FabaDr_225,"[2, 5, 6, 9, 10, 13, 14, 16, 18, 21, 23]",33,11,False
24_FabaDr_226,LAITIALA AP0101,LAITIALA AP0101,WHC-30,1,17.0,Early,75.5,7.830000000000002,data/img/side_view/Acc-38 - LAITIALA AP0101/WHC-30%/Rep-1 - 24_FabaDr_226,data/img/top_view/Acc-38 - LAITIALA AP0101/WHC-30%/Rep-1 - 24_FabaDr_226,"[2, 3, 6, 7, 10, 11, 14, 17, 18, 19, 23]",33,11,False
24_FabaDr_227,LAITIALA AP0101,LAITIALA AP0101,WHC-30,2,17.0,Early,72.28,7.089999999999998,data/img/side_view/Acc-38 - LAITIALA AP0101/WHC-30%/Rep-2 - 24_FabaDr_227,data/img/top_view/Acc-38 - LAITIALA AP0101/WHC-30%/Rep-2 - 24_FabaDr_227,"[2, 4, 6, 8, 10, 12, 14, 15, 18, 20, 22, 23]",36,12,False
24_FabaDr_228,LAITIALA AP0101,LAITIALA AP0101,WHC-30,3,17.0,Early,69.3,6.280000000000001,data/img/side_view/Acc-38 - LAITIALA AP0101/WHC-30%/Rep-3 - 24_FabaDr_228,data/img/top_view/Acc-38 - LAITIALA AP0101/WHC-30%/Rep-3 - 24_FabaDr_228,"[2, 5, 6, 9, 10, 13, 14, 16, 18, 21, 23]",33,11,False
24_FabaDr_229,Sodergarden,Sodergarden,WHC-80,1,,,223.81,22.650000000000002,data/img/side_view/Acc-39 - Sodergarden/WHC-80%/Rep-1 - 24_FabaDr_229,data/img/top_view/Acc-39 - Sodergarden/WHC-80%/Rep-1 - 24_FabaDr_229,"[2, 3, 6, 7, 10, 11, 14, 17, 18, 19, 23]",33,11,False
24_FabaDr_230,Sodergarden,Sodergarden,WHC-80,2,,,254.64000000000001,24.07,data/img/side_view/Acc-39 - Sodergarden/WHC-80%/Rep-2 - 24_FabaDr_230,data/img/top_view/Acc-39 - Sodergarden/WHC-80%/Rep-2 - 24_FabaDr_230,"[2, 4, 6, 8, 10, 12, 14, 15, 18, 20, 23]",33,11,False
24_FabaDr_231,Sodergarden,Sodergarden,WHC-80,3,,,192.32,19.729999999999997,data/img/side_view/Acc-39 - Sodergarden/WHC-80%/Rep-3 - 24_FabaDr_231,data/img/top_view/Acc-39 - Sodergarden/WHC-80%/Rep-3 - 24_FabaDr_231,"[2, 5, 6, 9, 10, 13, 14, 16, 18, 21, 23]",33,11,False
24_FabaDr_232,Sodergarden,Sodergarden,WHC-30,1,28.0,Mid,80.39,8.450000000000001,data/img/side_view/Acc-39 - Sodergarden/WHC-30%/Rep-1 - 24_FabaDr_232,data/img/top_view/Acc-39 - Sodergarden/WHC-30%/Rep-1 - 24_FabaDr_232,"[2, 3, 6, 7, 10, 11, 14, 17, 18, 19, 23]",33,11,False
24_FabaDr_233,Sodergarden,Sodergarden,WHC-30,2,28.0,Mid,74.14,7.359999999999999,data/img/side_view/Acc-39 - Sodergarden/WHC-30%/Rep-2 - 24_FabaDr_233,data/img/top_view/Acc-39 - Sodergarden/WHC-30%/Rep-2 - 24_FabaDr_233,"[2, 4, 6, 8, 10, 12, 14, 15, 18, 20, 22]",33,11,False
24_FabaDr_234,Sodergarden,Sodergarden,WHC-30,3,28.0,Mid,77.41,9.21,data/img/side_view/Acc-39 - Sodergarden/WHC-30%/Rep-3 - 24_FabaDr_234,data/img/top_view/Acc-39 - Sodergarden/WHC-30%/Rep-3 - 24_FabaDr_234,"[2, 5, 6, 9, 10, 13, 14, 16, 18, 21, 23]",33,11,False
